address,city,country,keys,latitude,longitude,name,postalCode,province,websites
8530 N Knoxville Ave,Peoria,US,us/il/peoria/8530nknoxvilleave/-1721138121,40.79192,-89.603629,Dairy Queen,61615,IL,"http://www.dairyqueen.com,http://dairyqueen.com,http://orangejulius.com"
1340 W Mound St,Columbus,US,us/oh/columbus/1340wmoundst/-938337463,39.94646,-83.03419,Rally's,43223,OH,"http://rallys.com,http://checkers.com"
1249 Route 29,Greenwich,US,us/ny/greenwich/1249route29/-1161002137,43.097947255,-73.510449528,McDonald's,12834,NY,http://mcdonalds.com
10516 Sharpsburg Pike,Hagerstown,US,us/md/hagerstown/10516sharpsburgpike/-2061630068,39.600468,-77.729678,Burger King,21740,MD,http://www.bk.com
3456 W Lincoln Ave,Anaheim,US,us/ca/anaheim/3456wlincolnave/-39998098,33.8352932,-117.9145036,China King,92801,CA,"http://www.chinaking.org/,http://www.chinaking.org"
70 E Garfield Blvd,Chicago,US,us/il/chicago/70egarfieldblvd/-1161002137,41.79476,-87.62321,McDonald's,60615,IL,http://mcdonalds.com
1167 Columbus Pike,Delaware,US,us/oh/delaware/1167columbuspike/-864103396,40.273274,-83.070246,Taco Bell,43015,OH,"http://www.tacobell.com,https://locations.tacobell.com/oh/delaware/1167-columbus-pike.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=003394andutm_content=website,https://locations.tacobell.com/oh/delaware/1167-columbus-pike.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=003394&utm_content=website"
22442 84 Ave S,Kent,US,us/wa/kent/2244284aves/-2061630068,47.40042122,-122.227433066,Burger King,98032,WA,http://bk.com
225 W Sunshine St,Springfield,US,us/mo/springfield/225wsunshinest/-791445730,37.182439,-93.293694,Wendy's,65807,MO,http://www.wendys.com
Jahnplatz 11/12,Tampa,US,us/fl/tampa/jahnplatz11/12/-2061630068,52.022988,8.532845,Burger King,33602,FL,
1900 Skibo Rd,Fayetteville,US,us/nc/fayetteville/1900skibord/-1161002137,35.07072,-78.96625,McDonald's,28314,NC,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1100 N Moore Ave,Oklahoma City,US,us/ok/oklahomacity/1100nmooreave/-861314316,35.348,-97.496955,A&w Restaurant,73160,OK,http://awrestaurants.com
6590 Highway 90a,Sugar Land,US,us/tx/sugarland/6590highway90a/-1721138121,29.608522906,-95.657957894,Dairy Queen,77498,TX,http://dairyqueen.com
4701 Main St,Houston,US,us/tx/houston/4701mainst/-791445730,29.731871,-95.384669,Wendy's,77002,TX,http://wendys.com
7 Fairhaven Commons Way,Fairhaven,US,us/ma/fairhaven/7fairhavencommonsway/-791445730,41.644307,-70.88552,Wendy's,2719,MA,http://www.wendys.com
10400 Baltimore St NE,Minneapolis,US,us/mn/minneapolis/10400baltimorestne/-1947870258,45.159948,-93.232678,Jimmy John's,55449,MN,"http://www.jimmyjohns.com,http://jimmyjohns.com"
3009 E Busch Blvd,Tampa,US,us/fl/tampa/3009ebuschblvd/-2061630068,28.03205,-82.42548,Burger King,33612,FL,http://www.bk.com
4403 NW 10th St,Oklahoma City,US,us/ok/oklahomacity/4403nw10thst/1780593795,35.47878,-97.598976,Sonic Drive-In,73107,OK,"http://www.sonicdrivein.com,http://sonicdrivein.com"
9661 Fairfax Blvd,Fairfax,US,us/va/fairfax/9661fairfaxblvd/-394404301,38.864138491,-77.2777462,Popeyes,22031,VA,
2751 W Orangethorpe Ave,Fullerton,US,us/ca/fullerton/2751worangethorpeave/-2061630068,33.859473,-117.975957,Burger King,92833,CA,"http://www.bk.com,http://burgerking.com/"
6213 S Miller Rd,Buckeye,US,us/az/buckeye/6213smillerrd/-1055723171,33.39045,-112.59096,Domino's Pizza,85326,AZ,"https://www.dominos.com/en/?redirect=homepage,http://www.dominos.com/,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,http://dominos.com"
2555 E Pine St,Tulsa,US,us/ok/tulsa/2555epinest/-1696991095,36.177328,-95.954256,Church's Chicken,74110,OK,http://churchs.com
13771 Newport Ave,Tustin,US,us/ca/tustin/13771newportave/330000776,33.741592,-117.820694,Round Table Pizza,92780,CA,http://www.roundtablepizza.com/
1133 SW Military Dr,San Antonio,US,us/tx/sanantonio/1133swmilitarydr/-981164808,29.356629,-98.509694,El Pollo Loco,78221,TX,http://www.elpolloloco.com
4005 S Decatur Blvd,Las Vegas,US,us/nv/lasvegas/4005sdecaturblvd/-981164808,36.11752,-115.208466,El Pollo Loco,89103,NV,"http://elpolloloco.com/,http://www.elpolloloco.com"
770 W Ramsey St,Banning,US,us/ca/banning/770wramseyst/-230519289,33.92528,-116.88511,Jack in the Box,92220,CA,http://www.jackinthebox.com
"C. Bravo Murillo, 222",Alexis,US,"us/nc/alexis/c.bravomurillo,222/-2061630068",40.457989,-3.700862,Burger King,28006,NC,http://www.burgerking.es
1139 W Broadway Rd,Tempe,US,us/az/tempe/1139wbroadwayrd/-2061630068,33.407074,-111.95721,Burger King,85282,AZ,"http://www.bk.com,http://bk.com/"
801 3rd Ave W,Birmingham,US,us/al/birmingham/8013rdavew/-2061630068,33.505337,-86.849146,Burger King,35204,AL,"http://www.bk.com,https://locations.bk.com/al/birmingham/801-3rd-ave-west.html"
5909 Manatee Ave W,Bradenton,US,us/fl/bradenton/5909manateeavew/-2061630068,27.495873,-82.620487,Burger King,34209,FL,http://www.bk.com
890 Odum Rd,Gardendale,US,us/al/gardendale/890odumrd/-1161002137,33.64677,-86.8234,McDonald's,35071-4617,AL,http://www.mcdonalds.com
2724 Nichol Ave,Anderson,US,us/in/anderson/2724nicholave/-1161002137,40.101545,-85.721538,Mcdonald's,46011,IN,"http://mcdonalds.com,http://www.greattastechina.com"
3200 E Airfield Doctor Terminal C Gate 14,Dallas,US,us/tx/dallas/3200eairfielddoctorterminalcgate14/-791445730,32.898712845,-97.036021567,Wendy's,75261,TX,http://wendys.com
1123 Macdavidson Cir,Dacono,US,us/co/dacono/1123macdavidsoncir/-1161002137,40.085245,-104.927324,Mcdonald's,80514,CO,http://mcdonalds.com
934 Kings Hwy,Brooklyn,US,us/ny/brooklyn/934kingshwy/89177860,40.606884,-73.96269,Dunkin' Donuts,11223,NY,"https://www.dunkindonuts.com/,http://dunkindonuts.com"
86 13 Lefferts Blvd,Richmond Hill,US,us/ny/richmondhill/8613leffertsblvd/-394404301,40.686097,-73.8241192,Popeye's,11418,NY,
6003 Business Highway 51,Schofield,US,us/wi/schofield/6003businesshighway51/-2061630068,44.902072807,-89.60716397,Burger King,54476,WI,"http://www.bk.com,http://bk.com"
524 S Main St,Brookfield,US,us/mo/brookfield/524smainst/1780593795,39.778977,-93.071225,SONIC Drive In,64628,MO,"http://sonicdrivein.com,http://www.sonicdrivein.com"
943 N DuPont Blvd,Milford,US,us/de/milford/943ndupontblvd/-2061630068,38.92997,-75.431535,Burger King,19963,DE,"http://www.bk.com,https://locations.bk.com/de/milford/943-n-dupont-blvd.html"
1051 N Luther Rd,Georgetown,US,us/in/georgetown/1051nlutherrd/-1161002137,38.289876,-85.913356,McDonald's,47122,IN,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
4606 Skidaway Rd,Savannah,US,us/ga/savannah/4606skidawayrd/-2061630068,32.0272,-81.0708,Burger King,31404,GA,http://burgerking.com
2015 S Lake St,Mundelein,US,us/il/mundelein/2015slakest/-864103396,42.239287,-87.993721,Taco Bell,60060,IL,http://www.tacobell.com
3809 South St,Lafayette,US,us/in/lafayette/3809southst/-1009375531,40.417553,-86.838342,Kentucky Fried Chicken,47905,IN,"http://www.kfc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJMZ7o0xJSaQzfPNpAlc0BBjxplDxamYeVznfwAEer1Qww-wkOtjX0dUJ2Eot1gQAlrVHtJtQF5WmaSm3hs3mtd2sDyf0TpNOenOc4ra-G9cjxm0-oRwvKCc3vI8_eV7tKRM9TLLYjgwI3GpT-w0sktOhKI75G_UCOazqkLohYoh_1eU2Ab55gBkC8KiP_Bm0F5Dr47LGdrBHSK_TkkdVUnT6s5GhtiGMAPkcHRCFr6bemE7nghxCauL_yXb1zpEzz1pk4WG2VgiHBHb6hup74_zoShBrOptzpYJOyk1xsIDtGJMsLx_EHSONZcsndZbyjAxeW0RDBJBP_4GGaP-BUJQ&placement=listing_profile&cs_user=unknown&cs_session=b085fbd1a49fcf4cbc6f28565a279156dd4a567b"
306 E Caswell St,Wadesboro,US,us/nc/wadesboro/306ecaswellst/-791445730,34.9677,-80.07376,Wendy's,28170,NC,"http://www.wendys.com,http://wendys.com"
3261 Nicholasville Rd,Lexington,US,us/ky/lexington/3261nicholasvillerd/93075755,37.99166,-84.524216,Arby's,40503,KY,https://locations.arbys.com/us/ky/lexington/3261-nicholasville-rd.html
762 S Harbor Blvd,Santa Ana,US,us/ca/santaana/762sharborblvd/106088,33.7376,-117.9205,KFC,92704,CA,"http://www.kfc.com,https://www.kfc.com/store-locator,http://kfc.com"
2880 SE California Ave,Topeka,US,us/ks/topeka/2880secaliforniaave/-1161002137,39.015402,-95.651459,McDonald's,66605,KS,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
300 398 E Monte Christo Rd,Edinburg,US,us/tx/edinburg/300398emontechristord/-1305603462,26.336316539,-98.155310153,Stripes Store #2276,78541,TX,http://stripesstores.com
914 Paducah Rd,Mayfield,US,us/ky/mayfield/914paducahrd/-1721138121,36.756155,-88.64036,Dairy Queen,42066,KY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zunpdHd6A8JLu1EGO323XYc0KRUMLEjavOIQBkLMmA8DjAHzkJpT-fvvuhK-SDo0iG-CvkQnIwDjC0rRycq6JNFFBlPsMAX4kklrrvy0QH31daWqBtD7PApSX8Zwz45thLD-jZTrZfNwMtdeoWnHxCZ-ncIZNWC5mCrVlNAO0izvKCq-lb4IYv_x0iNIt0JJ4SGBG1u2fT6mGH9EgczSz8k0-jmhEA80-KKqtjC7tMrKIN0Q0LgbN-jQAaFG1o7m6Il9pOAOWjBnx7-mc5gdDKWD2XcuDR4LgzTRASl8gy1jkzjxVWw-AlnheY2YEozKx78R6jTihWHP6VTiZHre2FHfcznYGhWa7ULsEJZ3YXTp_pr3n03KF3a1yJXuFGS-_JegPHkyaxhcuRDfFdG2GyXL91nD_dHcFZBDTVGsw5BLS72XDjESKvO5g0S2BIuhd2x3wXRx1ewGniw3dAzcXlnZUljt2zrsgOm3R5bxWaGFkVnKs8zbG_oYyJdpcZYbU_4nTGOrNbO0AZG_73u_coMlaT0ImpMjBodM5DlNW4EK&placement=listing_profile&cs_user=unknown&cs_session=0d819f0bb524bc4a23374bdf62046dad73f97979
250 Bristol St,Costa Mesa,US,us/ca/costamesa/250bristolst/1576611864,33.668081,-117.883174,Wienerschnitzel,92626,CA,http://www.wienerschnitzel.com/
"Carrer de Sants, 236",Glassboro,US,"us/nj/glassboro/carrerdesants,236/1099155712",41.375525483,2.129481787,Hotdoks,8028,NJ,
2527 Lebanon Pike,Nashville,US,us/tn/nashville/2527lebanonpike/-442344130,36.16927,-86.67697,Krystal,37214,TN,"http://www.krystal.com/locations/tennessee/nashville-lebanon-pike,http://www.krystal.com,http://krystal.com/"
40580 Albrae St,Fremont,US,us/ca/fremont/40580albraest/-1161002137,37.520226,-121.985664,McDonald's,94538,CA,"http://mcdonalds.com,http://www.mcdonalds.com/"
311 Prairie Hill Rd,South Beloit,US,us/il/southbeloit/311prairiehillrd/-1161002137,42.471741898,-89.055838464,Mcdonald's,61080,IL,http://mcdonalds.com
1840 Lee Trevino Dr.,El Paso,US,us/tx/elpaso/1840leetrevinodr/-2061630068,31.766537903,-106.318582136,Burger King,79936,TX,"http://www.bk.com,http://bk.com"
9701 N Ash Ave,Liberty,US,us/mo/liberty/9701nashave/-1161002137,39.26973,-94.45031,McDonald's,64068,MO,http://mcdonalds.com
6060 N Figueroa St,Los Angeles,US,us/ca/losangeles/6060nfigueroast/-864103396,34.11179,-118.18827,Taco Bell,90042,CA,"http://www.tacobell.com,http://tacobell.com/"
385 Kimball Crossing Dr,Jasper,US,us/tn/jasper/385kimballcrossingdr/93075755,35.03997,-85.68522,Arby's,37347,TN,"http://www.arbys.com,https://locations.arbys.com/us/tn/kimball/385-kimball-crossing-dr.html,http://locations.arbys.com/us/tn/kimball/385-kimball-crossing-dr.html,http://arbys.com"
Hwy 52 N,Albemarle,US,us/nc/albemarle/hwy52n/-891525969,35.386854658,-80.193660707,Subway,28001,NC,http://subway.com
1400 S Main St,Bryan,US,us/oh/bryan/1400smainst/93075755,41.45823,-84.55106,Arby's,43506,OH,"http://www.arbys.com,https://locations.arbys.com/us/oh/bryan/1400-s-main-st.html,http://locations.arbys.com/us/oh/bryan/1400-s-main-st.html"
2104 E Kansas Ave,Mcpherson,US,us/ks/mcpherson/2104ekansasave/-891525969,38.36997,-97.62987,Subway,67460,KS,http://www.subway.com
919 Meridian Ave,San Jose,US,us/ca/sanjose/919meridianave/1576611864,37.310007,-121.914128,Wienerschnitzel,95126,CA,http://www.wienerschnitzel.com
4401 E 10th St,Indianapolis,US,us/in/indianapolis/4401e10thst/-891525969,39.780070217,-86.095066962,Subway,46201,IN,http://subway.com
11815 Foothill Blvd,Rancho Cucamonga,US,us/ca/ranchocucamonga/11815foothillblvd/-624847056,34.10608065,-117.547531127,Popeyes Louisiana Kitchen,91730,CA,http://www.popeyes.com
730 W Houghton Lake Dr,Prudenville,US,us/mi/prudenville/730whoughtonlakedr/-2061630068,44.29843,-84.654808,Burger King,48651,MI,http://bk.com
20850 N John Wayne Pkwy,Maricopa,US,us/az/maricopa/20850njohnwaynepkwy/-1191797674,33.069054,-112.046031,Panda Express,85239,AZ,"http://pandaexpress.com,http://pandaexpress.com/"
3401 S Elm St,Denver,US,us/co/denver/3401selmst/-66712705,39.65392,-104.92967,Pizza Hut,80222,CO,http://www.pizzahut.com/
6595 Atlantic Ave,Long Beach,US,us/ca/longbeach/6595atlanticave/-1161002137,33.87407115,-118.186457,McDonald's,90805,CA,http://mcdonalds.com
1408 N Hervey,Hope,US,us/ar/hope/1408nhervey/-2061630068,33.679319,-93.605016,Burger King,71801,AR,"http://www.bk.com,http://bk.com"
7925 E 71st St,Tulsa,US,us/ok/tulsa/7925e71stst/93075755,36.0612,-95.8877,Arby's,74133,OK,
1314 Hillside Ave,Harrisonburg,US,us/va/harrisonburg/1314hillsideave/-1947870258,38.43023,-78.87636,Jimmy John's,22801,VA,"http://www.jimmyjohns.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1Dtt8y-TSya7ys08XLSZEEUEhkVtJddg1eEFsE_fazJA1Y2wRtdbBZPuQJ2YlgQpfDKh4uWxip-bW8ogPsrEh3yg8V2levt767HznueT5lPzbQFRoTeKNgplE7EtHe7p_AQqmmdzAGfIk7U4Y6OCpC8awsIEsbM9Qu8fXIPhpdPusqVTJh2rAItrT2TkQGbeoscM-4kTYapMvn0SdI8h53eYpZ1zmMJ6xK9lBSs-U3PMySZVqzgVx_M7jsQpLjoPWDV2SPBZEGYQzW1RSXHtnaws254_4RZfv1RlFzQvZEQ2Jm1NZulNh6HKW5xfl2Ibj9GDyTEw8I4tFv1EesE_glGA6dGU-rpuyZ3AXaPiQEWQNYQ&placement=listing_profile.b&cs_user=unknown&cs_session=405de1c065e1e1a44a55abe2a7431441cfe06085"
4348 Buena Vista Rd,Columbus,US,us/ga/columbus/4348buenavistard/-864103396,32.46488,-84.91912,Taco Bell,31907,GA,"http://www.tacobell.com,https://locations.tacobell.com/ga/columbus/4348-buena-vista-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029102andutm_content=website,https://locations.tacobell.com/ga/columbus/4348-buena-vista-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=029102&utm_content=website"
12900 W Thunderbird Rd,El Mirage,US,us/az/elmirage/12900wthunderbirdrd/-1161002137,33.609211,-112.338677,McDonald's,85335,AZ,"http://www.mcdonalds.com,http://mcdonalds.com/,http://mcdonalds.com"
1807 S Broadway,Geneva,US,us/oh/geneva/1807sbroadway/-1161002137,41.772713,-80.947395,McDonald's,44041,OH,http://mcdonalds.com
1400c Summit Ave,Oconomowoc,US,us/wi/oconomowoc/1400csummitave/659024989,43.04847,-88.47038,Quiznos,53066,WI,http://restaurants.quiznos.com/wi/oconomowoc/watertowercenter-53066
20942 Roscoe Blvd,Canoga Park,US,us/ca/canogapark/20942roscoeblvd/-891525969,34.219925,-118.589984,Subway,91304,CA,"http://subway.com/,http://subway.com"
1408 N Harrison Ave,Shawnee,US,us/ok/shawnee/1408nharrisonave/106088,35.3449,-96.9121,KFC,74801,OK,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ7km5oSvhs86RDgAP4_JbEgzzYLRSwZY4QtPPArk5SGEyFaHl25yBuXW8vRsmX7dSzWc5HM8v8DKQIXhwgE30sL0tL6TX3lIlsw1kx3H_yCfWhNjOV9jupbPhl7Dg376QyQ5-E7r7Qyjcs17FsLtkUS-2qvfHA4DW_1hGEL6DRjyPCEkOJmTSCOnvKzwY3EVYqmvCpOXWhZCT3qVgwtsEhKJ7us_q4KM8x8JZ0KQ2nSPV7NdqbXoMaJDa5uKUTzqLRc5VTJDUvoPm9cLeX6TC4hRTF31lF0fZ-z4nzaPGFQy8l-VOZunVahLrXn6KiJ_XHlO2-ONG_HWGrTMveZuFHw&placement=listing_profile&cs_user=unknown&cs_session=0a38319d41454a5f22183abde0f6b7a05c6dab84
847 S Main St,Franklin,US,us/ky/franklin/847smainst/-864103396,36.708451,-86.575866,Taco Bell,42134,KY,"https://locations.tacobell.com/ky/franklin/847-s-main-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=015897andutm_content=website,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJJYUv6iEhuLR3T0tub-1f_endRib6OhWyH6Xb0UzYeTC08NOz-o4BtGutsS-i6DblNeyXDqHa13qVJrtp44LBcBAN9EiupNrWkstiocviiw-vVSN8aULB8eHaOOjl4dnyiVQ0smQSdo9UOzyOIKVKgPgZR-PqAMT5x-BvoZRUDr-SkUtraACWOQgSv6F_KaU4pWOngiC2e_iDRvSJ8LgJSIby3tO3bYBpm90FF56V4maBQjxR5YS_mLVxGdQt8bdkhSg3vnrEPIr6OQsd9e0i2_hHCSqr8DBJ8dmjn-FLOvMikDMhp-ehwL-WTRzhgxTFzZtokSBe4eGU5dgwAom97klAOTvycLPN&placement=listing_profile&cs_user=unknown&cs_session=f7ee926260d4d8e9fa0b34b8391b032ae67f6e51"
361 W Washington St,Nashville,US,us/nc/nashville/361wwashingtonst/696490760,35.977391,-77.971493,Hardee's,27856,NC,"http://www.hardees.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4xFwjWo1y_3ojm0JkAXwlEMRHHmH_QZM4AKST-JEpOYuXlzvSKq1yrt8Ol2MvuIIsJyn4CfCe06sJ9OXukL5de7zElX0u3Ry0Qf46HNOhsLZcqOUPsIEH3GkuKlQDTYBFtIRD1uEqXvTGjLAr012pFe5Omj1VUE5hzipkpPTzI_OUA8KOXV1_lM0TOq5xkAxaHyjBuBKGI8KxflyNL3Cxm09z1kvgXrQXfzQpzh8PZMoYvX3EIb7ZGap6Bhp1ehq1BvKel5r2q-68FbHpP7ghs0V6AtKu6fZs4fvDEUFFy-E_NRiHDBOPECFW0R1PGXtlgUcYZRSIUSYJHZzoad3PdyRQdNZnGD9Z&placement=listing_profile.c&cs_user=unknown&cs_session=8724fe14570c19efb704904ab820f30ab1fbca15"
3434 14th St,Riverside,US,us/ca/riverside/343414thst/-230519289,33.974457,-117.375284,Jack in the Box,92501,CA,
22500 Town Cir,Moreno Valley,US,us/ca/morenovalley/22500towncir/-864103396,33.939239,-117.266347,Taco Bell,92553-7512,CA,
1940 Rock Springs Dr,Las Vegas,US,us/nv/lasvegas/1940rockspringsdr/93075755,36.194841,-115.246595,Arby's,89128,NV,"http://www.arbys.com,http://locations.arbys.com/us/nv/las-vegas/1940-rock-springs-dr.html,http://arbys.com"
2233 N Rampart Blvd,Las Vegas,US,us/nv/lasvegas/2233nrampartblvd/-66712705,36.201835,-115.282173,Pizza Hut,89128,NV,"http://www.pizzahut.com,http://www.pizzahut.com/"
1926 Needmore Rd,Dayton,US,us/oh/dayton/1926needmorerd/701389594,39.819346,-84.201369,Captain D's Seafood,45414,OH,
1600 N Kickapoo Ave,Shawnee,US,us/ok/shawnee/1600nkickapooave/-863779133,35.348511,-96.929895,Taco Mayo,74804,OK,http://www.tacomayo.com
21 S 3rd St,Newark,US,us/oh/newark/21s3rdst/-1161002137,40.057139,-82.402302,McDonald's,43055,OH,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
501 E Division St,Neillsville,US,us/wi/neillsville/501edivisionst/1125421896,44.5528,-90.5901,A&W All-American Food,54456,WI,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ58mbWYIdhS4RApgmcK3dpbSWAlL8V87ds66Ni5KKBBida0lx37_JNpB_ghcNL2EYL_YHJCka4_Z5lqD7T9qr5tNklXKRI8uZ3l4hTRwBSMiMaPz2E0NETcLQu_3CyVaihybD5AFczxpTa3OcLx6GpcYfKapyWu1unHM9wHNTCsrGQxZ8a37vRffKmDhnPQk0QzJgrxCI2ZIAsapyO6jJsnmcBJ7koDgvIJ8XEfqft9oowudnKnsU7cCnLQStloKxXlNhh5h3Y-nsSmrrliA-dXGpvKM7pWVUtwq9a6-p0I_k4kQnNGVGIEgElz2n3W2HOdfvPcyKY72WCjCqPscDdBSNeicgHdVQ6kVbNwfcgzw&placement=listing_profile&cs_user=unknown&cs_session=d343ceb1897ecc5506cc2edcc0c08ef16bd0aae4
45761 Dillon Rd,Coachella,US,us/ca/coachella/45761dillonrd/554191587,33.7255,-116.1642,Carl's Jr.,92236,CA,http://www.carlsjr.com
1850 S Ferdon Blvd,Crestview,US,us/fl/crestview/1850sferdonblvd/1780593795,30.739766754,-86.565000622,SONIC Drive In,32536,FL,"http://sonicdrivein.com,http://www.sonicdrivein.com"
2600 E 8 Mile Rd,Detroit,US,us/mi/detroit/2600e8milerd/106088,42.446805238,-83.07622075,KFC,48234,MI,"http://www.kfc.com,http://kfc.com"
1020 Sylvan Dr,Baton Rouge,US,us/la/batonrouge/1020sylvandr/-1161002137,30.448814,-91.054001,McDonald's,70815,LA,http://mcdonalds.com
1065 Access Rd,Covington,US,us/ga/covington/1065accessrd/-1055723171,33.61054,-83.887726,Domino's Pizza,30014,GA,"http://www.dominos.com,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all"
3670 SW Hall Blvd,Beaverton,US,us/or/beaverton/3670swhallblvd/-791445730,45.493432,-122.807337,Wendy's,97005,OR,"http://www.wendys.com,http://wendys.com"
2900 W Imperial Hwy,Inglewood,US,us/ca/inglewood/2900wimperialhwy/-1161002137,33.930825,-118.325922,McDonald's,90303,CA,"http://mcdonalds.com,http://mcdonalds.com/"
238 Ripon Rd,Berlin,US,us/wi/berlin/238riponrd/-775317009,43.9638,-88.9412,Shepard's Drive-In,54923,WI,
301 Virginia St W,Charleston,US,us/wv/charleston/301virginiastw/93075755,38.35966,-81.64742,Arby's,25302,WV,"http://www.arbys.com,http://arbys.com"
4420 Kent Rd,Stow,US,us/oh/stow/4420kentrd/106088,41.155429709,-81.402720808,Kfc,44224,OH,http://kfc.com
6706 Pacific Blvd,Huntington Park,US,us/ca/huntingtonpark/6706pacificblvd/-1161002137,33.9783542,-118.2251523,McDonald's,90255,CA,"http://mcdonalds.com/,http://mcdonalds.com"
12550 Bellaire Blvd,Houston,US,us/tx/houston/12550bellaireblvd/-394404301,29.703866243,-95.604287981,Popeyes,77072,TX,http://www.popeyes.com
1403 W Ferdon St,Litchfield,US,us/il/litchfield/1403wferdonst/-891525969,39.18267,-89.669016,Subway,62056,IL,"http://www.subway.com,http://subway.com"
3819 Walnut St,Harrisburg,US,us/pa/harrisburg/3819walnutst/106088,40.291526,-76.83191952,KFC,17109,PA,http://www.kfc.com
120 NE Hillcrest Dr,Grants Pass,US,us/or/grantspass/120nehillcrestdr/-230519289,42.4582,-123.3213,Jack in the Box,97526,OR,http://www.jackinthebox.com
2276 Snellville Plz,Snellville,US,us/ga/snellville/2276snellvilleplz/-1055723171,33.85748,-84.01875,Domino's Pizza,30078,GA,"http://www.dominos.com,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
13999 Hall Rd,Utica,US,us/mi/utica/13999hallrd/-891525969,42.627442,-82.990588,Subway,48315,MI,http://subway.com
823 W Base St,Madison,US,us/fl/madison/823wbasest/109620780,30.469651,-83.420237,Sonic,32340,FL,
2689 5th Ave,Huntington,US,us/wv/huntington/26895thave/1516016543,38.42565,-82.40581,Long John Silver's,25702,WV,http://www.ljsilvers.com
8680 S US Highway 1,Sebastian,US,us/fl/sebastian/8680sushighway1/-2061630068,27.7529,-80.4364,Burger King,32958,FL,http://bk.com
1879 Indianapolis Blvd,Whiting,US,us/in/whiting/1879indianapolisblvd/-477036959,41.6796,-87.4992,White Castle,46394,IN,http://www.whitecastle.com
